join_id,doi,title,authors,author_corresponding,author_corresponding_institution,date,version,license,category,jatsxml,abstract,published,node,link_page,link_pdf,article,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements
2020.07.06.182634,10.1101/2020.07.06.182634,Gene Expression Network Analysis Provides Potential Targets Against SARS-CoV-2,"Hernandez Cordero, A. I.; Li, X.; Yang, C. X.; Milne, S.; Bosse, Y. I.; Joubert, P.; Timens, W.; Berge, M. V. D.; Nickle, D.; Hao, K.; Sin, D. D.",Ana I Hernandez Cordero,"Centre for Heart Lung Innovation, University of British Columbia, Vancouver, BC, Canada",2020-07-06,1,cc_by_nc_nd,Genomics,https://www.biorxiv.org/content/early/2020/07/06/2020.07.06.182634.source.xml,"ABSTRACTBACKGROUND Cell entry of SARS-CoV-2, the novel coronavirus causing COVID-19, is facilitated by host cell angiotensin-converting enzyme 2 (ACE2) and transmembrane serine protease 2 (TMPRSS2). We aimed to identify and characterize genes that are co-expressed with ACE2 and TMPRSS2, and to further explore their biological functions and potential as druggable targets.METHODS Using the gene expression profiles of 1,038 lung tissue samples, we performed a weighted gene correlation network analysis (WGCNA) to identify modules of co-expressed genes. We explored the biology of co-expressed genes using bioinformatics databases, and identified known drug-gene interactions.RESULTS ACE2 was in a module of 681 co-expressed genes; 12 genes with moderate-high correlation with ACE2 (r&gt;0.3, FDR&lt;0.05) had known interactions with existing drug compounds. TMPRSS2 was in a module of 1,086 co-expressed genes; 15 of these genes were enriched in the gene ontology biologic process ‘Entry into host cell’, and 53 TMPRSS2-correlated genes had known interactions with drug compounds.CONCLUSION Dozens of genes are co-expressed with ACE2 and TMPRSS2, many of which have plausible links to COVID-19 pathophysiology. Many of the co-expressed genes are potentially targetable with existing drugs, which may help to fast-track the development of COVID-19 therapeutics.Competing Interest StatementS.M. reports personal fees from Novartis and Boehringer-Ingelheim, outside the submitted work. W.T. reports fees to Institution from Roche-Ventana, AbbVie, Merck-Sharp-Dohme and Bristol-Myers-Squibb, outside the submitted work. M.B. reports research grants paid to University from Astra Zeneca, Novartis, outside the submitted work. D.D.S. reports research funding from AstraZeneca and received honoraria for speaking engagements from Boehringer Ingelheim and AstraZeneca over the past 36 months, outside of the submitted work.View Full Text",1,344,https://www.biorxiv.org/content/10.1101/2020.07.06.182634v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.07.06.182634v1.full.pdf,_10.1101_2020.07.06.182634.txt,0,NA,0,NA,NA
2020.07.06.182972,10.1101/2020.07.06.182972,Unique transcriptional changes in coagulation cascade genes in SARS-CoV-2-infected lung epithelial cells: A potential factor in COVID-19 coagulopathies,"Fitzgerald, E. S.; Jamieson, A. M.",Amanda M. Jamieson,Brown University,2020-07-07,1,cc_by_nc_nd,Pathology,https://www.biorxiv.org/content/early/2020/07/07/2020.07.06.182972.source.xml,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has rapidly become a global pandemic. In addition to the acute pulmonary symptoms of COVID-19 (the disease associated with SARS-CoV-2 infection), pulmonary and distal coagulopathies have caused morbidity and mortality in many patients. Currently, the molecular pathogenesis underlying COVID-19 associated coagulopathies are unknown. While there are many theories for the cause of this pathology, including hyper inflammation and excess tissue damage, the cellular and molecular underpinnings are not yet clear. By analyzing transcriptomic data sets from experimental and clinical research teams, we determined that changes in the gene expression of genes important in the extrinsic coagulation cascade in the lung epithelium may be important triggers for COVID-19 coagulopathy. This regulation of the extrinsic blood coagulation cascade is not seen with influenza A virus (IAV)-infected NHBEs suggesting that the lung epithelial derived coagulopathies are specific to SARS-Cov-2 infection. This study is the first to identify potential lung epithelial cell derived factors contributing to COVID-19 associated coagulopathy.

GRAPHICAL ABSTRACT

O_FIG O_LINKSMALLFIG WIDTH=200 HEIGHT=104 SRC=""FIGDIR/small/182972v1_ufig1.gif"" ALT=""Figure 1"">
View larger version (42K):
org.highwire.dtl.DTLVardef@93cfb7org.highwire.dtl.DTLVardef@2a23c9org.highwire.dtl.DTLVardef@93623borg.highwire.dtl.DTLVardef@161e25_HPS_FORMAT_FIGEXP  M_FIG C_FIG AUTHOR SUMMARYO_ST_ABSWhy was this study done?C_ST_ABSO_LISevere acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has rapidly become a global pandemic.
C_LIO_LIIn addition to the acute pulmonary symptoms of COVID-19 (the disease associated with SARS-CoV-2 infection), pulmonary and distal coagulopathies have caused morbidity and mortality in many patients.
C_LIO_LICurrently, the molecular pathogenesis underlying COVID-19 associated coagulopathies are unknown. Understanding the molecular basis of dysregulated blood coagulation during SARS-CoV-2 infection may help promote new therapeutic strategies to mitigate these complications in COVID-19 patients.
C_LI

What did the researchers do and find?O_LIWe analyzed three publicly available RNA sequencing datasets to identify possible molecular etiologies of COVID-19 associated coagulopathies. These data sets include sequencing libraries from clinically isolated samples of bronchoalveolar lavage fluid (BALF) and peripheral blood mononuclear cells (PBMCs) from SARS-CoV-2 positive patients and healthy controls. We also analyzed a publicly available RNA sequencing dataset derived from in vitro SARS-CoV-2 infected primary normal human bronchial epithelial (NHBE) cells and mock infected samples.
C_LIO_LIPathway analysis of both NHBE and BALF differential gene expression gene sets. We found that SARS-CoV-2 infection induces the activation of the extrinsic blood coagulation cascade and suppression of the plasminogen activation system in both NHBEs and cells isolated from the BALF. PBMCs did not differentially express genes regulating blood coagulation.
C_LIO_LIComparison with influenza A virus (IAV)-infected NHBEs revealed that the regulation of the extrinsic blood coagulation cascade is unique to SARS-CoV-2, and not seen with IAV infection.
C_LI

What do these findings mean?O_LIThe hyper-activation of the extrinsic blood coagulation cascade and the suppression of the plasminogen activation system in SARS-CoV-2 infected epithelial cells may drive diverse coagulopathies in the lung and distal organ systems.
C_LIO_LIThe gene transcription pattern in SARS-CoV-2 infected epithelial cells is distinct from IAV infected epithelial cells with regards to the regulation of blood coagulation.
C_LI",1,314,https://www.biorxiv.org/content/10.1101/2020.07.06.182972v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.07.06.182972v1.full.pdf,_10.1101_2020.07.06.182972.txt,1,field-specific repository,0,raw sequencing  163  data were submitted to the national center for biotechnology information’s gene expression  164  omnibus (geo accession - gse63473).;     raw sequencing data were submitted to the national center for biotechnology  178  information’s gene expression omnibus (geo accession - gse63473).   biorxiv preprint doi: https://doi.org/10.1101/2020.07.06.182972; this version posted july 7 2020.,NA
2020.07.06.189803,10.1101/2020.07.06.189803,Animal Model Prescreening: Pre-exposure to SARS-CoV-2 impacts responses in the NHP model,"Ricks, K. M.; Herbert, A. S.; Koehler, J. W.; Kuehnert, P. A.; Clements, T. L.; Shoemaker, C. J.; Kuehne, A. I.; O'brien, C. M.; Coyne, S. R.; Delp, K. L.; Akers, K. S.; Dye, J. M.; Hooper, J. W.; Smith, J. M.; Kugelman, J. R.; Beitzel, B. F.; Gibson, K. M.; Johnston, S. C.; Minogue, T. D.",Timothy D Minogue,United States Army Medical Research Institute of Infectious Diseases,2020-07-13,2,cc_no,Immunology,https://www.biorxiv.org/content/early/2020/07/13/2020.07.06.189803.source.xml,"COVID-19 presents herculean challenges to research and scientific communities for producing diagnostic and treatment solutions. Any return to normalcy requires rapid development of countermeasures, with animal models serving as a critical tool in testing vaccines and therapeutics. Animal disease status and potential COVID-19 exposure prior to study execution may severely bias efficacy testing. We developed a toolbox of immunological and molecular tests to monitor countermeasure impact on disease outcome and evaluate pre-challenge COVID-19 status. Assay application showed critical necessity for animal pre-screening. Specifically, real-time PCR results documented pre-exposure of an African Green Monkey prior to SARS-CoV-2 challenge with sequence confirmation as a community-acquired exposure. Longitudinal monitoring of nasopharyngeal swabs and serum showed pre-exposure impacted both viral disease course and resulting immunological response. This study demonstrates utility in a comprehensive pre-screening strategy for animal models, which captured the first documented case of community-acquired, non-human primate infection.

One Sentence SummaryPre-exposure to SARS-CoV-2 affects biomarker responses in animal models, highlighting a need for robust pre-screening protocols prior to medical countermeasure studies.",1,85,https://www.biorxiv.org/content/10.1101/2020.07.06.189803v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.07.06.189803v2.full.pdf,_10.1101_2020.07.06.189803.txt,0,NA,0,NA,NA
2020.07.06.190413,10.1101/2020.07.06.190413,Discovery of Drug-like Ligands for the Mac1 Domain of SARS-CoV-2 Nsp3,"Virdi, R. S.; Bavisotto, R. V.; Hopper, N. C.; Vuksanovic, N.; Melkonian, T. R.; Silvaggi, N. R.; Frick, D.",David Frick,University of Wisconsin- Milwaukee,2020-09-01,2,cc_no,Biochemistry,https://www.biorxiv.org/content/early/2020/09/01/2020.07.06.190413.source.xml,"Small molecules that bind the SARS-CoV-2 non-structural protein 3 Mac1 domain in place of ADP-ribose could be useful as molecular probes or scaffolds for COVID-19 antiviral drug discovery because Mac1 has been linked to coronavirus ability to evade cellular detection. A high-throughput assay based on differential scanning fluorimetry (DSF) was therefore optimized and used to identify possible Mac1 ligands in small libraries of drugs and drug-like compounds. Numerous promising compounds included nucleotides, steroids, beta-lactams, and benzimidazoles. The main drawback to this approach was that a high percentage of compounds in some libraries were found to influence the observed Mac1 melting temperature. To prioritize DSF screening hits, the shapes of the observed melting curves and initial assay fluorescence were examined, and the results were compared with virtual screens performed using Autodock VINA. The molecular basis for alternate ligand binding was also examined by determining a structure of one of the hits, cyclic adenosine monophosphate, with atomic resolution.",1,109,https://www.biorxiv.org/content/10.1101/2020.07.06.190413v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.07.06.190413v2.full.pdf,_10.1101_2020.07.06.190413.txt,1,field-specific repository,0,the coordinates were deposited in the pdb (accession code 7jme).,NA
2020.07.07.184374,10.1101/2020.07.07.184374,Single source of pangolin CoVs with a near identical Spike RBD to SARS-CoV-2,"Chan, Y. A.; Zhan, S. H.",Shing Hei Zhan,University of British Columbia,2020-10-23,2,cc_by,Genomics,https://www.biorxiv.org/content/early/2020/10/23/2020.07.07.184374.source.xml,"Multiple publications have independently described pangolin CoV genomes from the same batch of smuggled pangolins confiscated in Guangdong province in March, 2019. We analyzed the three metagenomic datasets that sampled this batch of pangolins and found that the two complete pangolin CoV genomes, GD_1 by Xiao et al. Nature and MP789 by Liu et al. PLoS Pathogens, were both built primarily using the 2019 dataset first described by Liu et al. Viruses. Other publications, such as Zhang et al. Current Biology and Lam et al. Nature, have also relied on this same dataset by Liu et al. Viruses for their assembly of the Guangdong pangolin CoV sequences and comparisons to SARS-CoV-2. To our knowledge, all of the published pangolin CoV genome sequences that share a highly similar Spike receptor binding domain with SARS-CoV-2 originate from this singular batch of smuggled pangolins. This raises the question of whether pangolins are truly reservoirs or hosts of SARS-CoV-2-related coronaviruses in the wild, or whether the pangolins may have contracted the CoV from another host species during trafficking. Our observations highlight the importance of requiring authors to publish their complete genome assembly pipeline and all contributing raw sequence data, particularly those supporting epidemiological investigations, in order to empower peer review and independent analysis of the sequence data. This is necessary to ensure both the accuracy of the data and the conclusions presented by each publication.",1,45,https://www.biorxiv.org/content/10.1101/2020.07.07.184374v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.07.07.184374v2.full.pdf,_10.1101_2020.07.07.184374.txt,1,data availability statement,0,data availability the liu et al. viruses data can be found at ncbi sra bioproject prjna573298,NA
2020.07.07.190967,10.1101/2020.07.07.190967,A Small interfering RNA lead targeting RNA-dependent RNA-polymerase effectively inhibit the SARS-CoV-2 infection in Golden Syrian hamster and Rhesus macaque,"Gu, S. H.; Yu, C. H.; Song, Y.; Kim, N. Y.; Sim, E.; Choi, J. Y.; Song, D. H.; Hur, G. H.; Shin, Y. K.; Jeong, S. T.",Seong Tae Jeong,Agency for Defense Development,2020-07-07,1,cc_by_nc_nd,Microbiology,https://www.biorxiv.org/content/early/2020/07/07/2020.07.07.190967.source.xml,"A small interfering RNA (siRNA) inhibitors have demonstrated the novel modality for suppressing infectious diseases. Sixty-one siRNA molecules, predicted by the bioinformatics programs, were screened for the possibility of treating severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) using an in vitro plaque assay. Among six siRNA leads with the efficacy of reducing plaque number, the siRNA targeting RNA-dependent RNA polymerase (RdRp) showed a reduction in SARS-CoV-2 infection-induced fever and virus titer in the Golden Syrian hamster and rhesus macaque. These results suggest the potential for RdRp targeting siRNA as a new treatment for the coronavirus disease 2019 (COVID-19).Competing Interest StatementThe authors have declared no competing interest.View Full Text",1,313,https://www.biorxiv.org/content/10.1101/2020.07.07.190967v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.07.07.190967v1.full.pdf,_10.1101_2020.07.07.190967.txt,0,NA,0,NA,NA
2020.07.07.191247,10.1101/2020.07.07.191247,Alignment of virus-host protein-protein interaction networks by integer linear programming: SARS-CoV-2,"Llabres, M.; Valiente, G.",Gabriel Valiente,Technical University of Catalonia,2020-07-07,1,cc_by,Bioinformatics,https://www.biorxiv.org/content/early/2020/07/07/2020.07.07.191247.source.xml,"Beside socio-economic issues, coronavirus pandemic COVID-19, the infectious disease caused by the newly discovered coronavirus SARS-CoV-2, has caused a deep impact in the scientific community, that has considerably increased its effort to discover the infection strategies of the new virus. Among the extensive and crucial research that has been carried out in the last few months, the analysis of the virus-host relationship plays an important role in drug discovery. Virus-host protein-protein interactions are the active agents in virus replication, and the analysis of virus-host protein-protein interaction networks is fundamental to the study of the virus-host relationship. We have adapted and implemented a recent integer linear programming model for protein-protein interaction network alignment to virus-host networks, and obtained a consensus alignment of the SARS-CoV-1 and SARS-CoV-2 virus-host protein-protein interaction networks. Despite the lack of shared human proteins in these virus-host networks and the low number of preserved virus-host interactions, the consensus alignment revealed aligned human proteins that share a function related to viral infection, as well as human proteins of high functional similarity that interact with SARS-CoV-1 and SARS-CoV-2 proteins, whose alignment would preserve these virus-host interactions.View Full Text",1,402,https://www.biorxiv.org/content/10.1101/2020.07.07.191247v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.07.07.191247v1.full.pdf,_10.1101_2020.07.07.191247.txt,0,NA,0,NA,NA
2020.07.07.192005,10.1101/2020.07.07.192005,A Fluorescence-based High Throughput-Screening assay for the SARS-CoV RNA synthesis complex,"Eydoux, C.; Fattorini, V.; Shannon, A.; Le, T.-T.-N.; Didier, B.; Canard, B.; Guillemot, J.-C.",Jean-Claude Guillemot,AMU,2020-07-07,1,cc_by_nc_nd,Biochemistry,https://www.biorxiv.org/content/early/2020/07/07/2020.07.07.192005.source.xml,"The Severe Acute Respiratory Syndrome Coronavirus (SARS-CoV) emergence in 2003 introduced the first serious human coronavirus pathogen to an unprepared world. To control emerging viruses, existing successful anti(retro)viral therapies can inspire antiviral strategies, as conserved viral enzymes (eg., viral proteases and RNA-dependent RNA polymerases) represent targets of choice. Since 2003, much effort has been expended in the characterization of the SARS-CoV replication/transcription machinery. Until recently, a pure and highly active preparation of SARS-CoV recombinant RNA synthesis machinery was not available, impeding target-based high throughput screening of drug candidates against this viral family. The current Severe Acute Respiratory Syndrome Coronavirus-2 (SARS-CoV-2) pandemic revealed a new pathogen whose RNA synthesis machinery is highly (>96% aa identity) homologous to SARS-CoV. This phylogenetic relatedness highlights the potential use of conserved replication enzymes to discover inhibitors against this significant pathogen, which in turn, contributes to scientific preparedness against emerging viruses. Here, we report the use of a purified and highly active SARS-CoV replication/transcription complex (RTC) to set-up a high-throughput screening of Coronavirus RNA synthesis inhibitors. The screening of a small (1,520 compounds) chemical library of FDA-approved drugs demonstrates the robustness of our assay and will allow to speed-up drug repositioning or novel drug discovery against the SARS-CoV-2.

Principle of SARS-CoV RNA synthesis detection by a fluorescence-based high throughput screening assay

O_FIG O_LINKSMALLFIG WIDTH=200 HEIGHT=81 SRC=""FIGDIR/small/192005v1_ufig1.gif"" ALT=""Figure 1"">
View larger version (20K):
org.highwire.dtl.DTLVardef@e8122dorg.highwire.dtl.DTLVardef@18557org.highwire.dtl.DTLVardef@1d95362org.highwire.dtl.DTLVardef@f15222_HPS_FORMAT_FIGEXP  M_FIG C_FIG Highlights- A new SARS-CoV non radioactive RNA polymerase assay is described
- The robotized assay is suitable to identify RdRp inhibitors based on HTS",1,365,https://www.biorxiv.org/content/10.1101/2020.07.07.192005v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.07.07.192005v1.full.pdf,_10.1101_2020.07.07.192005.txt,0,NA,0,NA,NA
2020.07.08.193045,10.1101/2020.07.08.193045,A single-dose live-attenuated YF17D-vectored SARS-CoV2 vaccine candidate,Lorena Sanchez Felipe; Thomas Vercruysse; Sapna Sharma; Ji Ma; Viktor Lemmens; Dominique Van Looveren; Mahadesh Prasad Arkalagud Javarappa; Robbert Boudewijns; Bert Malengier-Devlies; Suzanne F. Kaptein; Laurens Liesenborghs; Carolien De Keyzer; Lindsey Bervoets; Madina Rasulova; Laura Seldeslachts; Sander Jansen; Michael Bright Yakass; Osbourne Quaye; Li-Hsin Li; Xin Zhang; Sebastiaan Ter Horst; Niraj Mishra; Lotte Coelmont; Christopher Cawthorne; Koen Van Laere; Ghislain Opdenakker; Greetje Van De Velde; Birgit Weynand; Dirk E. Teuwen; Patrick Matthys; Johan Neyts; Hendrik Jan Thibaut; Kai D,Kai Dallmeier,KU Leuven - Rega Institute for Medical Research,2020-07-09,1,cc_no,Microbiology,https://www.biorxiv.org/content/early/2020/07/09/2020.07.08.193045.source.xml,"The explosively expanding COVID-19 pandemic urges the development of safe, efficacious and fast-acting vaccines to quench the unrestrained spread of SARS-CoV-2. Several promising vaccine platforms, developed in recent years, are leveraged for a rapid emergency response to COVID-191. We employed the live-attenuated yellow fever 17D (YF17D) vaccine as a vector to express the prefusion form of the SARS-CoV-2 Spike antigen. In mice, the vaccine candidate, tentatively named YF-S0, induces high levels of SARS-CoV-2 neutralizing antibodies and a favorable Th1 cell-mediated immune response. In a stringent hamster SARS-CoV-2 challenge model2, vaccine candidate YF-S0 prevents infection with SARS-CoV-2. Moreover, a single dose confers protection from lung disease in most vaccinated animals even within 10 days. These results warrant further development of YF-S0 as a potent SARS-CoV-2 vaccine candidate.",1,448,https://www.biorxiv.org/content/10.1101/2020.07.08.193045v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.07.08.193045v1.full.pdf,_10.1101_2020.07.08.193045.txt,0,NA,0,NA,NA
2020.07.09.190074,10.1101/2020.07.09.190074,"The heterogeneous nature of the Coronavirus receptor, angiotensin-converting enzyme 2 (ACE2) in differentiating airway epithelia","Manna, V. J.; Caradonna, S. J.",Salvatore J. Caradonna,Rowan University,2020-08-27,2,cc_by_nc_nd,Cell Biology,https://www.biorxiv.org/content/early/2020/08/27/2020.07.09.190074.source.xml,"Coronavirus Disease 2019 (COVID-19) is transmitted through respiratory droplets containing Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) particles. Once inhaled, SARS-CoV-2 particles gain entry into respiratory ciliated cells by interacting with angiotensin converting enzyme 2 (ACE2). It is known that ACE2 functions within the renin-angiotensin system to regulate blood pressure, fluid homeostasis and inflammation. However, it is largely unknown what roles ACE2 has in ciliated cells of the airway. Therefore, understanding the function and nature of ACE2 within airway tissue has become an essential element in combatting the COVID-19 pandemic. Airway mucociliary tissue was generated in-vitro using primary human nasal epithelial cells isolated from nasal turbinates of donors and the air-liquid interface (ALI) model of differentiation. Using ALI tissue we cloned transcripts for three distinct variants of ACE2, one of which encodes the full-length ACE2 protein, the other two transcripts are truncated isoforms that had only been predicted to exist via sequence analysis software. We demonstrate that all three isoforms have the capacity to be glycosylated, a known modification of full-length ACE2. Immunofluorescence microscopy of individual ACE2 isoform transfected cells reveals distinct localization of variant 1 relative to X1 and X2. Double staining immunohistochemistry of ALI tissue using antibodies to either the N-term or C-term region of ACE2 revealed distinct and overlapping signals in the apical cytosol of ciliated cells. Most notably only the ACE2 C-term antibody displayed plasma-membrane localization in ciliated cells. We also observed a decrease in the total amount of ACE2 in ALI tissue derived from a 33 year-old male donor when compared to a 34 year-old female donor, thus there may be variation in the abundance of ACE2 protein in the airway among the population. Together, our data begins to highlight the dynamic status of the ACE2 protein in airway mucociliary tissue and we propose multiple ACE2 parameters that may impact an individuals susceptibility to SARS-CoV-2. These parameters include the balance of cytosolic versus membrane bound ACE2, isoform expression levels, maintenance of post-translational modifications and the impact of genetic, environmental and lifestyle factors on these processes.",1,70,https://www.biorxiv.org/content/10.1101/2020.07.09.190074v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.07.09.190074v2.full.pdf,_10.1101_2020.07.09.190074.txt,0,NA,0,NA,NA
2020.07.09.194027,10.1101/2020.07.09.194027,Severely ill COVID-19 patients display augmented functional properties in SARS-CoV-2-reactive CD8+ T cells,Anthony Kusnadi; Ciro Ramírez-Suástegui; Vicente Fajardo; Serena J Chee; Benjamin J Meckiff; Hayley Simon; Emanuela Pelosi; Grégory Seumois; Ferhat Ay; Pandurangan Vijayanand; Christian H Ottensmeier,Pandurangan Vijayanand,La Jolla Institute for Immunology,2020-07-10,1,cc_by_nc_nd,Immunology,https://www.biorxiv.org/content/early/2020/07/10/2020.07.09.194027.source.xml,"The molecular properties of CD8+ T cells that respond to SARS-CoV-2 infection are not fully known. Here, we report on the single-cell transcriptomes of >80,000 virus-reactive CD8+ T cells from 39 COVID-19 patients and 10 healthy subjects. COVID-19 patients segregated into two groups based on whether the dominant CD8+ T cell response to SARS-CoV-2 was  exhausted or not. SARS-CoV-2-reactive cells in the exhausted subset were increased in frequency and displayed lesser cytotoxicity and inflammatory features in COVID-19 patients with mild compared to severe illness. In contrast, SARS-CoV-2-reactive cells in the non-exhausted subsets from patients with severe disease showed enrichment of transcripts linked to co-stimulation, pro-survival NF-{kappa}B signaling, and anti-apoptotic pathways, suggesting the generation of robust CD8+ T cell memory responses in patients with severe COVID-19 illness. CD8+ T cells reactive to influenza and respiratory syncytial virus from healthy subjects displayed polyfunctional features. Cells with such features were mostly absent in SARS-CoV-2 responsive cells from both COVID-19 patients and healthy controls non-exposed to SARS-CoV-2. Overall, our single-cell analysis revealed substantial diversity in the nature of CD8+ T cells responding to SARS-CoV-2.",1,269,https://www.biorxiv.org/content/10.1101/2020.07.09.194027v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.07.09.194027v1.full.pdf,_10.1101_2020.07.09.194027.txt,1,"field-specific repository, general-purpose repository",1,sequencing data for this study has been deposited into the gene expression omnibus under gse153931.  data availability scripts to obtain figures and tables provided in the manuscript are available in our repository on github (https://github.com/vijaybioinfo/covid19_2020).,data availability scripts to obtain figures and tables provided in the manuscript are available in our repository on github (https://github.com/vijaybioinfo/covid19_2020).
2020.07.09.194639,10.1101/2020.07.09.194639,Decline of humoral responses against SARS-CoV-2 Spike in convalescent individuals,Guillaume Beaudoin-Bussières; Annemarie Laumaea; Sai Priya Anand; Jérémie Prévost; Romain Gasser; Guillaume Goyette; Halima Medjahed; Josée Perreault; Tony Tremblay; Antoine Lewin; Laurie Gokool; Chantal Morrisseau; Philippe Bégin; Cécile Tremblay; Valérie Martel-Laferrière; Daniel E. Kaufmann; Jonathan Richard; Renée Bazin; Andrés Finzi,Andrés Finzi,"CRCHUM, Université de Montréal",2020-07-09,1,cc_no,Microbiology,https://www.biorxiv.org/content/early/2020/07/09/2020.07.09.194639.source.xml,"In the absence of effective vaccines and with limited therapeutic options, convalescent plasma is being collected across the globe for potential transfusion to COVID-19 patients. The therapy has been deemed safe and several clinical trials assessing its efficacy are ongoing. While it remains to be formally proven, the presence of neutralizing antibodies is thought to play a positive role in the efficacy of this treatment. Indeed, neutralizing titers of [&ge;]1:160 have been recommended in some convalescent plasma trials for inclusion. Here we performed repeated analyses at one-month interval on 31 convalescent individuals to evaluate how the humoral responses against the SARS-CoV-2 Spike, including neutralization, evolve over time. We observed that receptor-binding domain (RBD)-specific IgG slightly decreased between six and ten weeks after symptoms onset but RBD-specific IgM decreased much more abruptly. Similarly, we observed a significant decrease in the capacity of convalescent plasma to neutralize pseudoparticles bearing SARS-CoV-2 S wild-type or its D614G variant. If neutralization activity proves to be an important factor in the clinical efficacy of convalescent plasma transfer, our results suggest that plasma from convalescent donors should be recovered rapidly after symptoms resolution.",1,306,https://www.biorxiv.org/content/10.1101/2020.07.09.194639v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.07.09.194639v1.full.pdf,_10.1101_2020.07.09.194639.txt,0,NA,0,NA,NA
2020.07.09.195008,10.1101/2020.07.09.195008,Air and surface contamination in non-health care settings among 641 environmental specimens of 39 COVID-19 cases,Lei Luo [Phd]; Dan Liu [Phd]; Hao Zhang [Msc]; Zhihao Li [Phd]; Ruonan Zhen [Msc]; Xiru Zhang [Phd]; Huaping Xie [Msc]; Weiqi Song [Msc]; Jie Liu [Msc]; Qingmei Huang [Msc]; Jingwen Liu [Msc]; Xingfen Yang [Phd]; Zongqiu Chen [Phd]; Chen Mao [Phd],Chen Mao,"School of public health, southern Medical University",2020-07-09,1,cc_by,Developmental Biology,https://www.biorxiv.org/content/early/2020/07/09/2020.07.09.195008.source.xml,"BackgroundLittle is known about the SARS-CoV-2 contamination of environmental surfaces and air in non-health care settings among COVID-19 cases.

Methods and findingsWe explored the SARS-CoV-2 contamination of environmental surfaces and air by collecting air and swabbing environmental surfaces among 39 COVID-19 cases in Guangzhou, China. The specimens were tested by RT-PCR testing. The information collected for COVID-19 cases included basic demographic, clinical severity, onset of symptoms, radiological testing, laboratory testing and hospital admission. A total of 641 environmental surfaces and air specimens were collected among 39 COVID-19 cases before disinfection. Among them, 20 specimens (20/641, 3.1%) were tested positive from 9 COVID-19 cases (9/39, 23.1%), with 5 (5/101, 5.0%) positive specimens from 3 asymptomatic cases, 5 (5/220, 2.3%) from 3 mild cases, and 10 (10/374, 2.7%) from 3 moderate cases. All positive specimens were collected within 3 days after diagnosis, and 10 (10/42, 23.8%) were found in toilet (5 on toilet bowl, 4 on sink/faucet/shower, 1 on floor drain), 4 (4/21, 19.0%) in anteroom (2 on water dispenser/cup/bottle, 1 on chair/table, 1 on TV remote), 1 (1/8, 12.5%) in kitchen (1 on dining-table), 1 (1/18, 5.6%) in bedroom (1 on bed/sheet pillow/bedside table), 1 (1/5, 20.0%) in car (1 on steering wheel/seat/handlebar) and 3 (3/20, 21.4%) on door knobs. Air specimens in room (0/10, 0.0%) and car (0/1, 0.0%) were all negative.

ConclusionsSARS-CoV-2 was found on environmental surfaces especially in toilet, and could survive for several days. We provided evidence of potential for SARS-CoV-2 transmission through contamination of environmental surfaces.",1,203,https://www.biorxiv.org/content/10.1101/2020.07.09.195008v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2020.07.09.195008v1.full.pdf,_10.1101_2020.07.09.195008.txt,1,data availability statement,0,data availability  283  readers interested in obtaining survey data for this study are available from cm at  284  maochen9@smu.edu.cn. 285  funding 13   biorxiv preprint doi,NA
